FBgn_ID,NumGenInter,NumPhysicalInter
FBgn0052071,0.0,0.0
FBgn0052073,0.0,0.0
FBgn0052074,0.0,0.0
FBgn0036139,0.0,0.0
FBgn0052076,0.0,0.0
FBgn0052082,1.0,0.0
FBgn0036138,0.0,0.0
FBgn0014368,0.0,0.0
FBgn0036133,1.0,0.0
FBgn0036131,0.0,0.0
FBgn0036116,0.0,0.0
FBgn0052081,0.0,0.0
FBgn0052079,0.0,0.0
FBgn0036082,1.0,0.0
FBgn0052064,0.0,0.0
FBgn0035975,0.0,0.0
FBgn0036009,0.0,0.0
FBgn0035969,0.0,0.0
FBgn0036008,0.0,0.0
FBgn0036010,0.0,0.0
FBgn0036019,0.0,0.0
FBgn0036031,0.0,0.0
FBgn0036036,0.0,0.0
FBgn0045823,0.0,0.0
FBgn0036032,0.0,0.0
FBgn0036029,0.0,0.0
FBgn0036028,0.0,0.0
FBgn0036024,0.0,0.0
FBgn0036023,0.0,0.0
FBgn0036022,0.0,0.0
FBgn0036014,0.0,0.0
FBgn0036058,0.0,0.0
FBgn0036085,0.0,0.0
FBgn0036062,0.0,0.0
FBgn0044328,0.0,0.0
FBgn0036066,0.0,0.0
FBgn0052053,0.0,0.0
FBgn0052054,0.0,0.0
FBgn0036072,0.0,0.0
FBgn0000451,0.0,0.0
FBgn0052055,0.0,0.0
FBgn0036078,0.0,0.0
FBgn0036080,3.0,0.0
FBgn0036075,0.0,0.0
FBgn0036070,0.0,0.0
FBgn0036083,0.0,0.0
FBgn0052058,0.0,0.0
FBgn0029172,0.0,0.0
FBgn0036112,0.0,0.0
FBgn0036110,0.0,0.0
FBgn0028668,0.0,0.0
FBgn0040817,0.0,0.0
FBgn0036202,3.0,0.0
FBgn0041231,0.0,0.0
FBgn0052087,0.0,0.0
FBgn0036199,0.0,0.0
FBgn0036193,0.0,0.0
FBgn0036191,0.0,0.0
FBgn0052091,0.0,0.0
FBgn0036179,0.0,0.0
FBgn0036176,0.0,0.0
FBgn0036173,0.0,0.0
FBgn0036168,0.0,0.0
FBgn0003377,0.0,0.0
FBgn0053500,0.0,0.0
FBgn0028667,0.0,0.0
FBgn0036109,1.0,0.0
FBgn0036204,1.0,0.0
FBgn0036206,0.0,0.0
FBgn0036208,0.0,0.0
FBgn0036212,0.0,0.0
FBgn0036211,0.0,0.0
FBgn0052095,0.0,0.0
FBgn0040816,0.0,0.0
FBgn0036217,0.0,0.0
FBgn0036220,0.0,0.0
FBgn0036225,0.0,0.0
FBgn0036228,0.0,0.0
FBgn0036230,0.0,0.0
FBgn0036242,0.0,0.0
FBgn0036240,0.0,0.0
FBgn0036196,0.0,0.0
FBgn0036195,0.0,0.0
FBgn0052085,0.0,0.0
FBgn0036187,3.0,0.0
FBgn0036108,0.0,0.0
FBgn0036150,0.0,0.0
FBgn0036152,0.0,0.0
FBgn0036154,0.0,0.0
FBgn0036155,0.0,0.0
FBgn0036158,0.0,0.0
FBgn0036160,0.0,0.0
FBgn0036162,0.0,0.0
FBgn0036161,0.0,0.0
FBgn0036159,0.0,0.0
FBgn0036157,0.0,0.0
FBgn0036156,0.0,0.0
FBgn0036153,0.0,0.0
FBgn0041094,2.0,0.0
FBgn0036146,0.0,0.0
FBgn0036145,0.0,0.0
FBgn0036143,0.0,0.0
FBgn0036142,0.0,0.0
FBgn0003378,0.0,0.0
FBgn0053272,0.0,0.0
FBgn0053271,0.0,0.0
FBgn0053270,0.0,0.0
FBgn0053269,0.0,0.0
FBgn0052086,0.0,0.0
FBgn0036177,0.0,0.0
FBgn0036178,0.0,0.0
FBgn0036181,0.0,0.0
FBgn0036183,0.0,0.0
FBgn0036186,0.0,0.0
FBgn0035971,0.0,0.0
FBgn0052040,0.0,0.0
FBgn0035741,0.0,0.0
FBgn0035833,0.0,0.0
FBgn0035812,0.0,0.0
FBgn0035813,0.0,0.0
FBgn0035815,0.0,0.0
FBgn0035816,0.0,0.0
FBgn0052373,1.0,0.0
FBgn0035799,0.0,0.0
FBgn0035790,0.0,0.0
FBgn0035789,0.0,0.0
FBgn0052369,1.0,0.0
FBgn0035825,0.0,0.0
FBgn0024187,5.0,0.0
FBgn0027554,0.0,0.0
FBgn0035831,0.0,0.0
FBgn0052365,0.0,0.0
FBgn0035839,0.0,0.0
FBgn0035800,0.0,0.0
FBgn0042112,0.0,0.0
FBgn0035842,0.0,0.0
FBgn0035844,0.0,0.0
FBgn0035845,0.0,0.0
FBgn0040290,0.0,0.0
FBgn0035847,0.0,0.0
FBgn0035858,0.0,0.0
FBgn0035861,0.0,0.0
FBgn0035865,0.0,0.0
FBgn0035868,0.0,0.0
FBgn0035870,0.0,0.0
FBgn0035873,0.0,0.0
FBgn0035867,0.0,0.0
FBgn0035859,0.0,0.0
FBgn0035805,0.0,0.0
FBgn0035797,0.0,0.0
FBgn0035980,0.0,0.0
FBgn0052383,0.0,0.0
FBgn0035726,0.0,0.0
FBgn0029117,2.0,0.0
FBgn0035721,0.0,0.0
FBgn0035719,8.0,0.0
FBgn0035751,0.0,0.0
FBgn0028648,0.0,0.0
FBgn0035755,0.0,0.0
FBgn0035756,1.0,0.0
FBgn0035761,0.0,0.0
FBgn0015298,0.0,0.0
FBgn0035770,0.0,0.0
FBgn0052380,1.0,0.0
FBgn0035776,0.0,0.0
FBgn0035782,0.0,0.0
FBgn0052382,0.0,0.0
FBgn0052376,0.0,0.0
FBgn0035787,0.0,0.0
FBgn0035788,0.0,0.0
FBgn0053278,0.0,0.0
FBgn0035780,0.0,0.0
FBgn0035779,0.0,0.0
FBgn0052379,0.0,0.0
FBgn0035777,0.0,0.0
FBgn0019662,3.0,0.0
FBgn0035760,0.0,0.0
FBgn0015033,0.0,0.0
FBgn0035791,0.0,0.0
FBgn0035792,0.0,0.0
FBgn0035795,0.0,0.0
FBgn0052374,0.0,0.0
FBgn0040832,0.0,0.0
FBgn0035857,0.0,0.0
FBgn0035856,0.0,0.0
FBgn0035944,0.0,0.0
FBgn0000357,0.0,0.0
FBgn0035923,0.0,0.0
FBgn0035922,0.0,0.0
FBgn0052029,0.0,0.0
FBgn0035943,0.0,0.0
FBgn0035952,0.0,0.0
FBgn0035959,0.0,0.0
FBgn0040827,0.0,0.0
FBgn0043806,0.0,0.0
FBgn0035960,0.0,0.0
FBgn0035957,0.0,0.0
FBgn0035953,0.0,0.0
FBgn0035951,0.0,0.0
FBgn0035949,0.0,0.0
FBgn0035941,0.0,0.0
FBgn0002899,2.0,0.0
FBgn0035936,1.0,0.0
FBgn0035968,0.0,0.0
FBgn0035970,0.0,0.0
FBgn0004379,0.0,0.0
FBgn0011769,0.0,0.0
FBgn0001227,0.0,0.0
FBgn0035983,3.0,0.0
FBgn0035986,0.0,0.0
FBgn0035989,3.0,0.0
FBgn0035996,0.0,0.0
FBgn0035998,0.0,0.0
FBgn0052036,0.0,0.0
FBgn0052037,0.0,0.0
FBgn0035999,0.0,0.0
FBgn0000358,0.0,0.0
FBgn0000356,1.0,0.0
FBgn0035924,0.0,0.0
FBgn0052024,0.0,0.0
FBgn0027549,1.0,0.0
FBgn0053057,0.0,0.0
FBgn0035878,0.0,0.0
FBgn0035887,0.0,0.0
FBgn0035889,0.0,0.0
FBgn0052354,0.0,0.0
FBgn0035896,0.0,0.0
FBgn0035911,0.0,0.0
FBgn0017429,0.0,0.0
FBgn0052351,1.0,0.0
FBgn0035915,3.0,0.0
FBgn0024236,9.0,0.0
FBgn0035888,0.0,0.0
FBgn0035886,0.0,0.0
FBgn0001253,0.0,0.0
FBgn0035877,0.0,0.0
FBgn0035876,2.0,0.0
FBgn0035875,0.0,0.0
FBgn0035921,0.0,0.0
FBgn0052022,0.0,0.0
FBgn0040828,0.0,0.0
FBgn0035926,0.0,0.0
FBgn0035928,0.0,0.0
FBgn0035929,0.0,0.0
FBgn0035931,0.0,0.0
FBgn0035934,26.0,0.0
FBgn0052026,0.0,0.0
FBgn0035933,0.0,0.0
FBgn0035932,0.0,0.0
FBgn0036236,0.0,0.0
FBgn0036235,0.0,0.0
FBgn0036232,0.0,0.0
FBgn0036595,0.0,0.0
FBgn0036531,0.0,0.0
FBgn0036565,0.0,0.0
FBgn0003076,0.0,0.0
FBgn0052152,0.0,0.0
FBgn0036576,0.0,0.0
FBgn0036577,0.0,0.0
FBgn0036583,0.0,0.0
FBgn0036584,0.0,0.0
FBgn0040801,0.0,0.0
FBgn0036587,0.0,0.0
FBgn0036591,0.0,0.0
FBgn0036592,0.0,0.0
FBgn0036593,0.0,0.0
FBgn0036594,0.0,0.0
FBgn0036596,0.0,0.0
FBgn0036536,0.0,0.0
FBgn0036598,0.0,0.0
FBgn0036590,0.0,0.0
FBgn0040797,0.0,0.0
FBgn0036589,0.0,0.0
FBgn0036588,0.0,0.0
FBgn0040798,0.0,0.0
FBgn0036586,0.0,0.0
FBgn0036585,0.0,0.0
FBgn0036579,0.0,0.0
FBgn0036569,0.0,0.0
FBgn0036563,0.0,0.0
FBgn0036560,0.0,0.0
FBgn0036600,0.0,0.0
FBgn0036602,0.0,0.0
FBgn0036532,0.0,0.0
FBgn0036545,0.0,0.0
FBgn0036229,0.0,0.0
FBgn0014851,0.0,0.0
FBgn0026738,0.0,0.0
FBgn0036502,0.0,0.0
FBgn0036509,0.0,0.0
FBgn0036520,0.0,0.0
FBgn0004588,0.0,0.0
FBgn0004590,0.0,0.0
FBgn0004592,0.0,0.0
FBgn0004593,0.0,0.0
FBgn0014848,0.0,0.0
FBgn0014850,0.0,0.0
FBgn0036528,0.0,0.0
FBgn0041160,0.0,0.0
FBgn0036529,0.0,0.0
FBgn0036527,0.0,0.0
FBgn0014849,0.0,0.0
FBgn0036549,0.0,0.0
FBgn0004594,0.0,0.0
FBgn0004591,0.0,0.0
FBgn0004589,0.0,0.0
FBgn0036518,0.0,0.0
FBgn0036510,2.0,0.0
FBgn0036504,0.0,0.0
FBgn0000565,0.0,0.0
FBgn0036501,0.0,0.0
FBgn0036500,0.0,0.0
FBgn0036499,0.0,0.0
FBgn0036498,0.0,0.0
FBgn0036538,0.0,0.0
FBgn0036552,0.0,0.0
FBgn0036550,0.0,0.0
FBgn0036605,0.0,0.0
FBgn0036608,0.0,0.0
FBgn0036619,0.0,0.0
FBgn0036676,0.0,0.0
FBgn0036654,0.0,0.0
FBgn0036652,0.0,0.0
FBgn0025558,0.0,0.0
FBgn0042177,0.0,0.0
FBgn0052163,0.0,0.0
FBgn0036677,0.0,0.0
FBgn0036678,0.0,0.0
FBgn0036679,0.0,0.0
FBgn0036684,0.0,0.0
FBgn0036687,0.0,0.0
FBgn0011293,0.0,0.0
FBgn0036698,0.0,0.0
FBgn0036695,1.0,0.0
FBgn0036691,0.0,0.0
FBgn0052170,0.0,0.0
FBgn0036622,0.0,0.0
FBgn0036704,0.0,0.0
FBgn0036706,0.0,0.0
FBgn0036708,0.0,0.0
FBgn0036709,0.0,0.0
FBgn0036710,0.0,0.0
FBgn0036711,0.0,0.0
FBgn0036712,0.0,0.0
FBgn0036716,0.0,0.0
FBgn0036717,0.0,0.0
FBgn0027660,0.0,0.0
FBgn0042641,2.0,0.0
FBgn0052174,0.0,0.0
FBgn0036723,0.0,0.0
FBgn0036727,1.0,0.0
FBgn0036655,0.0,0.0
FBgn0043577,0.0,0.0
FBgn0036659,0.0,0.0
FBgn0036662,0.0,0.0
FBgn0036629,0.0,0.0
FBgn0036638,0.0,0.0
FBgn0026061,0.0,0.0
FBgn0036639,0.0,0.0
FBgn0003515,1.0,0.0
FBgn0053158,0.0,0.0
FBgn0028399,0.0,0.0
FBgn0042137,0.0,0.0
FBgn0036620,0.0,0.0
FBgn0036618,0.0,0.0
FBgn0053257,0.0,0.0
FBgn0036612,0.0,0.0
FBgn0040794,0.0,0.0
FBgn0053060,0.0,0.0
FBgn0053061,0.0,0.0
FBgn0036610,0.0,0.0
FBgn0042201,0.0,0.0
FBgn0036601,0.0,0.0
FBgn0036648,0.0,0.0
FBgn0010223,2.0,0.0
FBgn0036656,0.0,0.0
FBgn0043578,0.0,0.0
FBgn0004556,0.0,0.0
FBgn0036663,1.0,0.0
FBgn0036665,0.0,0.0
FBgn0003250,2.0,0.0
FBgn0036670,0.0,0.0
FBgn0052161,0.0,0.0
FBgn0021768,1.0,0.0
FBgn0040805,0.0,0.0
FBgn0036491,0.0,0.0
FBgn0036495,0.0,0.0
FBgn0036343,0.0,0.0
FBgn0036320,0.0,0.0
FBgn0036319,0.0,0.0
FBgn0052110,0.0,0.0
FBgn0036311,0.0,0.0
FBgn0036305,0.0,0.0
FBgn0052112,0.0,0.0
FBgn0036324,0.0,0.0
FBgn0052117,0.0,0.0
FBgn0052115,0.0,0.0
FBgn0036325,0.0,0.0
FBgn0041622,0.0,0.0
FBgn0036327,0.0,0.0
FBgn0036332,1.0,0.0
FBgn0036335,0.0,0.0
FBgn0036345,0.0,0.0
FBgn0260459,0.0,0.0
FBgn0036346,0.0,0.0
FBgn0036342,0.0,0.0
FBgn0036340,6.0,0.0
FBgn0036336,0.0,0.0
FBgn0036330,0.0,0.0
FBgn0036329,0.0,0.0
FBgn0036328,0.0,0.0
FBgn0036323,0.0,0.0
FBgn0036321,0.0,0.0
FBgn0052119,0.0,0.0
FBgn0036351,0.0,0.0
FBgn0036353,1.0,0.0
FBgn0036354,0.0,0.0
FBgn0036356,1.0,0.0
FBgn0052107,0.0,0.0
FBgn0036317,0.0,0.0
FBgn0036316,0.0,0.0
FBgn0036310,0.0,0.0
FBgn0036227,0.0,0.0
FBgn0036226,0.0,0.0
FBgn0036224,0.0,0.0
FBgn0036221,0.0,0.0
FBgn0036219,0.0,0.0
FBgn0036218,0.0,0.0
FBgn0036214,0.0,0.0
FBgn0036205,0.0,0.0
FBgn0036250,0.0,0.0
FBgn0011455,0.0,0.0
FBgn0036259,0.0,0.0
FBgn0036260,4.0,0.0
FBgn0022709,0.0,0.0
FBgn0036271,0.0,0.0
FBgn0052100,0.0,0.0
FBgn0036264,0.0,0.0
FBgn0000594,0.0,0.0
FBgn0000592,0.0,0.0
FBgn0036262,0.0,0.0
FBgn0027843,0.0,0.0
FBgn0036249,0.0,0.0
FBgn0052104,0.0,0.0
FBgn0052103,0.0,0.0
FBgn0036287,0.0,0.0
FBgn0036288,0.0,0.0
FBgn0036301,0.0,0.0
FBgn0011279,0.0,0.0
FBgn0036309,3.0,0.0
FBgn0052106,0.0,0.0
FBgn0053263,0.0,0.0
FBgn0036359,0.0,0.0
FBgn0036496,0.0,0.0
FBgn0036467,0.0,0.0
FBgn0036427,0.0,0.0
FBgn0036426,0.0,0.0
FBgn0036436,0.0,0.0
FBgn0036439,0.0,0.0
FBgn0036440,0.0,0.0
FBgn0036443,0.0,0.0
FBgn0036447,0.0,0.0
FBgn0036446,0.0,0.0
FBgn0036437,0.0,0.0
FBgn0040809,0.0,0.0
FBgn0036462,0.0,0.0
FBgn0036463,0.0,0.0
FBgn0036465,0.0,0.0
FBgn0036466,0.0,0.0
FBgn0036468,0.0,0.0
FBgn0036360,0.0,0.0
FBgn0036471,0.0,0.0
FBgn0036474,0.0,0.0
FBgn0036482,0.0,0.0
FBgn0036483,0.0,0.0
FBgn0036489,0.0,0.0
FBgn0036490,0.0,0.0
FBgn0036488,0.0,0.0
FBgn0036479,0.0,0.0
FBgn0036470,0.0,0.0
FBgn0047338,0.0,0.0
FBgn0036461,15.0,0.0
FBgn0036460,0.0,0.0
FBgn0036459,0.0,0.0
FBgn0036492,0.0,0.0
FBgn0036422,0.0,0.0
FBgn0036421,0.0,0.0
FBgn0052141,0.0,0.0
FBgn0036417,0.0,0.0
FBgn0036361,0.0,0.0
FBgn0036363,0.0,0.0
FBgn0036364,0.0,0.0
FBgn0036352,0.0,0.0
FBgn0001256,0.0,0.0
FBgn0036350,0.0,0.0
FBgn0036349,0.0,0.0
FBgn0036348,0.0,0.0
FBgn0040814,0.0,0.0
FBgn0053262,0.0,0.0
FBgn0036367,0.0,0.0
FBgn0036369,1.0,0.0
FBgn0036377,0.0,0.0
FBgn0036368,0.0,0.0
FBgn0036380,0.0,0.0
FBgn0040812,0.0,0.0
FBgn0036390,0.0,0.0
FBgn0036391,0.0,0.0
FBgn0036410,0.0,0.0
FBgn0013563,0.0,0.0
FBgn0036405,0.0,0.0
FBgn0036403,0.0,0.0
FBgn0036402,0.0,0.0
FBgn0036393,0.0,0.0
FBgn0052137,2.0,0.0
FBgn0036382,0.0,0.0
FBgn0029167,1.0,0.0
FBgn0043550,1.0,0.0
FBgn0000639,0.0,0.0
FBgn0035737,0.0,0.0
FBgn0035743,0.0,0.0
FBgn0263977,0.0,0.0
FBgn0031292,0.0,0.0
FBgn0263086,0.0,0.0
FBgn0037260,0.0,0.0
FBgn0263083,0.0,0.0
FBgn0262836,0.0,0.0
FBgn0052188,0.0,0.0
FBgn0034011,0.0,0.0
FBgn0262791,0.0,0.0
FBgn0286939,0.0,0.0
FBgn0267105,0.0,0.0
FBgn0263996,0.0,0.0
FBgn0263585,0.0,0.0
FBgn0050395,0.0,0.0
FBgn0263080,0.0,0.0
FBgn0262876,0.0,0.0
FBgn0031288,0.0,0.0
FBgn0264363,0.0,0.0
FBgn0020545,0.0,0.0
FBgn0031282,0.0,0.0
FBgn0041250,2.0,0.0
FBgn0031277,0.0,0.0
FBgn0040725,0.0,0.0
FBgn0031276,0.0,0.0
FBgn0031275,0.0,0.0
FBgn0031299,0.0,0.0
FBgn0016926,5.0,0.0
FBgn0031309,0.0,0.0
FBgn0031313,0.0,0.0
FBgn0024314,0.0,0.0
FBgn0031323,0.0,0.0
FBgn0031319,0.0,0.0
FBgn0262980,0.0,0.0
FBgn0266734,0.0,0.0
FBgn0262623,0.0,0.0
FBgn0050430,0.0,0.0
FBgn0259973,0.0,0.0
FBgn0263386,0.0,0.0
FBgn0262960,0.0,0.0
FBgn0262686,0.0,0.0
FBgn0266539,0.0,0.0
FBgn0262807,0.0,0.0
FBgn0266745,0.0,0.0
FBgn0266261,0.0,0.0
FBgn0284082,0.0,0.0
FBgn0265313,0.0,0.0
FBgn0266459,0.0,0.0
FBgn0287588,0.0,0.0
FBgn0053664,0.0,0.0
FBgn0284225,0.0,0.0
FBgn0266488,0.0,0.0
FBgn0284083,0.0,0.0
FBgn0052189,0.0,0.0
FBgn0265785,0.0,0.0
FBgn0263324,0.0,0.0
FBgn0284231,0.0,0.0
FBgn0028377,0.0,0.0
FBgn0266486,0.0,0.0
FBgn0030983,0.0,0.0
FBgn0051952,0.0,0.0
FBgn0265836,0.0,0.0
FBgn0266538,0.0,0.0
FBgn0265256,0.0,0.0
FBgn0263983,0.0,0.0
FBgn0260429,1.0,0.0
FBgn0052102,0.0,0.0
FBgn0031318,0.0,0.0
FBgn0051922,0.0,0.0
FBgn0031315,0.0,0.0
FBgn0040715,0.0,0.0
FBgn0031367,0.0,0.0
FBgn0051663,0.0,0.0
FBgn0031373,0.0,0.0
FBgn0031372,0.0,0.0
FBgn0045497,1.0,0.0
FBgn0031360,0.0,0.0
FBgn0026397,0.0,0.0
FBgn0043539,0.0,0.0
FBgn0040718,0.0,0.0
FBgn0031389,0.0,0.0
FBgn0031395,0.0,0.0
FBgn0051668,0.0,0.0
FBgn0053124,0.0,0.0
FBgn0031397,0.0,0.0
FBgn0031393,0.0,0.0
FBgn0031312,1.0,0.0
FBgn0031388,0.0,0.0
FBgn0026396,0.0,0.0
FBgn0031384,1.0,0.0
FBgn0040717,0.0,0.0
FBgn0031381,1.0,0.0
FBgn0031374,4.0,0.0
FBgn0051679,0.0,0.0
FBgn0052463,0.0,0.0
FBgn0051682,0.0,0.0
FBgn0042186,0.0,0.0
FBgn0031406,0.0,0.0
FBgn0051681,0.0,0.0
FBgn0031410,0.0,0.0
FBgn0031417,0.0,0.0
FBgn0051664,0.0,0.0
FBgn0051933,0.0,0.0
FBgn0045501,0.0,0.0
FBgn0045498,0.0,0.0
FBgn0031307,0.0,0.0
FBgn0031306,0.0,0.0
FBgn0031304,0.0,0.0
FBgn0031302,0.0,0.0
FBgn0031301,0.0,0.0
FBgn0015905,7.0,0.0
FBgn0028481,0.0,0.0
FBgn0031332,0.0,0.0
FBgn0031333,0.0,0.0
FBgn0051924,0.0,0.0
FBgn0051659,0.0,0.0
FBgn0053126,3.0,0.0
FBgn0031343,0.0,0.0
FBgn0031344,0.0,0.0
FBgn0051661,0.0,0.0
FBgn0051926,0.0,0.0
FBgn0053128,0.0,0.0
FBgn0051928,0.0,0.0
FBgn0031337,0.0,0.0
FBgn0031331,0.0,0.0
FBgn0011294,0.0,0.0
FBgn0031327,0.0,0.0
FBgn0031345,0.0,0.0
FBgn0031347,0.0,0.0
FBgn0031356,0.0,0.0
FBgn0031361,0.0,0.0
FBgn0027597,0.0,0.0
FBgn0041249,0.0,0.0
FBgn0031365,0.0,0.0
FBgn0262837,0.0,0.0
FBgn0053665,0.0,0.0
FBgn0010387,0.0,0.0
FBgn0263654,0.0,0.0
FBgn0267964,0.0,0.0
FBgn0266845,0.0,0.0
FBgn0030307,0.0,0.0
FBgn0263094,0.0,0.0
FBgn0264393,0.0,0.0
FBgn0047095,0.0,0.0
FBgn0286875,0.0,0.0
FBgn0286893,0.0,0.0
FBgn0053265,0.0,0.0
FBgn0265349,0.0,0.0
FBgn0263247,0.0,0.0
FBgn0262099,0.0,0.0
FBgn0262679,0.0,0.0
FBgn0287590,0.0,0.0
FBgn0031273,0.0,0.0
FBgn0262896,0.0,0.0
FBgn0261853,0.0,0.0
FBgn0052368,0.0,0.0
FBgn0287632,0.0,0.0
FBgn0262899,0.0,0.0
FBgn0029707,0.0,0.0
FBgn0053926,0.0,0.0
FBgn0033798,0.0,0.0
FBgn0284233,0.0,0.0
FBgn0266047,0.0,0.0
FBgn0265835,0.0,0.0
FBgn0037133,0.0,0.0
FBgn0265762,0.0,0.0
FBgn0266405,0.0,0.0
FBgn0286929,0.0,0.0
FBgn0285938,0.0,0.0
FBgn0264830,0.0,0.0
FBgn0261057,0.0,0.0
FBgn0267327,0.0,0.0
FBgn0265063,0.0,0.0
FBgn0267690,0.0,0.0
FBgn0261061,0.0,0.0
FBgn0267254,0.0,0.0
FBgn0263777,0.0,0.0
FBgn0259963,0.0,0.0
FBgn0262875,0.0,0.0
FBgn0083068,0.0,0.0
FBgn0262856,0.0,0.0
FBgn0262988,0.0,0.0
FBgn0040737,0.0,0.0
FBgn0052507,0.0,0.0
FBgn0046873,0.0,0.0
FBgn0284229,0.0,0.0
FBgn0259732,0.0,0.0
FBgn0052814,0.0,0.0
FBgn0265158,0.0,0.0
FBgn0262857,0.0,0.0
FBgn0030338,0.0,0.0
FBgn0053667,0.0,0.0
FBgn0287218,0.0,0.0
FBgn0267236,0.0,0.0
FBgn0265197,0.0,0.0
FBgn0287599,0.0,0.0
FBgn0034899,0.0,0.0
FBgn0284226,0.0,0.0
FBgn0047000,0.0,0.0
FBgn0040747,0.0,0.0
FBgn0265199,0.0,0.0
FBgn0263248,0.0,0.0
FBgn0265610,0.0,0.0
FBgn0284223,0.0,0.0
FBgn0029725,0.0,0.0
FBgn0265577,1.0,0.0
FBgn0053668,0.0,0.0
FBgn0284232,0.0,0.0
FBgn0265632,0.0,0.0
FBgn0284224,0.0,0.0
FBgn0262353,0.0,0.0
FBgn0031617,0.0,0.0
FBgn0264330,0.0,0.0
FBgn0067905,1.0,0.0
FBgn0263024,0.0,0.0
FBgn0053666,0.0,0.0
FBgn0011559,0.0,0.0
FBgn0004414,0.0,0.0
FBgn0053669,0.0,0.0
FBgn0263404,0.0,0.0
FBgn0286873,0.0,0.0
FBgn0284234,0.0,0.0
FBgn0040393,0.0,0.0
FBgn0287592,0.0,0.0
FBgn0286941,0.0,0.0
FBgn0064227,0.0,0.0
FBgn0286940,0.0,0.0
FBgn0284230,0.0,0.0
FBgn0263597,0.0,0.0
FBgn0286877,0.0,0.0
FBgn0265146,0.0,0.0
FBgn0266489,0.0,0.0
FBgn0264696,0.0,0.0
FBgn0011669,0.0,0.0
FBgn0266487,0.0,0.0
FBgn0262487,0.0,0.0
FBgn0083936,0.0,0.0
FBgn0264395,0.0,0.0
FBgn0259733,0.0,0.0
FBgn0286932,0.0,0.0
FBgn0011670,0.0,0.0
FBgn0284222,0.0,0.0
FBgn0262814,0.0,0.0
FBgn0002863,0.0,0.0
FBgn0265670,0.0,0.0
FBgn0264344,0.0,0.0
FBgn0003372,0.0,0.0
FBgn0267255,0.0,0.0
FBgn0286833,0.0,0.0
FBgn0053309,0.0,0.0
FBgn0264362,0.0,0.0
FBgn0263081,0.0,0.0
FBgn0037812,0.0,0.0
FBgn0262030,0.0,0.0
FBgn0287586,0.0,0.0
FBgn0264361,0.0,0.0
FBgn0083938,0.0,0.0
FBgn0262000,0.0,0.0
FBgn0287595,0.0,0.0
FBgn0264427,0.0,0.0
FBgn0004172,0.0,0.0
FBgn0052457,0.0,0.0
FBgn0083991,0.0,0.0
FBgn0052580,0.0,0.0
FBgn0028583,0.0,0.0
FBgn0265538,0.0,0.0
FBgn0262790,0.0,0.0
FBgn0051088,0.0,0.0
FBgn0030647,0.0,0.0
FBgn0031423,0.0,0.0
FBgn0031426,0.0,0.0
FBgn0051948,0.0,0.0
FBgn0035587,1.0,0.0
FBgn0015558,0.0,0.0
FBgn0001565,0.0,0.0
FBgn0031176,0.0,0.0
FBgn0031181,0.0,0.0
FBgn0031182,0.0,0.0
FBgn0031174,0.0,0.0
FBgn0031169,0.0,0.0
FBgn0052523,0.0,0.0
FBgn0040843,0.0,0.0
FBgn0035592,0.0,0.0
FBgn0035590,1.0,0.0
FBgn0035598,0.0,0.0
FBgn0010747,0.0,0.0
FBgn0028962,0.0,0.0
FBgn0040842,1.0,0.0
FBgn0031170,3.0,0.0
FBgn0035594,0.0,0.0
FBgn0016031,1.0,0.0
FBgn0035607,0.0,0.0
FBgn0035611,0.0,0.0
FBgn0003486,2.0,0.0
FBgn0035619,0.0,0.0
FBgn0035621,0.0,0.0
FBgn0035622,0.0,0.0
FBgn0035632,0.0,0.0
FBgn0052418,2.0,0.0
FBgn0040298,14.0,0.0
FBgn0035636,0.0,0.0
FBgn0035638,0.0,0.0
FBgn0035623,0.0,0.0
FBgn0031171,0.0,0.0
FBgn0052521,1.0,0.0
FBgn0031430,0.0,0.0
FBgn0031101,0.0,0.0
FBgn0031104,0.0,0.0
FBgn0031108,0.0,0.0
FBgn0031111,0.0,0.0
FBgn0040650,0.0,0.0
FBgn0031118,0.0,0.0
FBgn0031119,0.0,0.0
FBgn0040649,0.0,0.0
FBgn0031117,0.0,0.0
FBgn0052506,0.0,0.0
FBgn0031116,0.0,0.0
FBgn0002641,1.0,0.0
FBgn0031110,0.0,0.0
FBgn0031109,0.0,0.0
FBgn0031107,3.0,0.0
FBgn0031129,0.0,0.0
FBgn0031168,0.0,0.0
FBgn0031130,0.0,0.0
FBgn0031134,0.0,0.0
FBgn0031132,0.0,0.0
FBgn0031139,0.0,0.0
FBgn0011834,0.0,0.0
FBgn0031141,0.0,0.0
FBgn0031142,0.0,0.0
FBgn0031146,0.0,0.0
FBgn0031149,3.0,0.0
FBgn0031157,2.0,0.0
FBgn0031164,0.0,0.0
FBgn0031148,0.0,0.0
FBgn0025814,0.0,0.0
FBgn0040648,0.0,0.0
FBgn0035620,0.0,0.0
FBgn0035617,0.0,0.0
FBgn0040239,0.0,0.0
FBgn0020251,11.0,0.0
FBgn0035699,0.0,0.0
FBgn0041625,0.0,0.0
FBgn0035693,1.0,0.0
FBgn0035689,1.0,0.0
FBgn0035687,0.0,0.0
FBgn0035686,0.0,0.0
FBgn0020645,0.0,0.0
FBgn0020644,0.0,0.0
FBgn0020643,0.0,0.0
FBgn0020642,0.0,0.0
FBgn0024177,3.0,0.0
FBgn0004619,1.0,0.0
FBgn0042185,0.0,0.0
